datetime,time,code,price,value,comm,signal
2020-07-16,2020-07-16 23:59:59.999989,000002.sz,28.25,904000.0,904.0,BUY
2020-07-16,2020-07-16 23:59:59.999989,000017.sz,2.65,803273.6831217677,895.17,SELL
2020-07-17,2020-07-17 23:59:59.999989,000002.sz,27.26,869594.0,869.5940000000002,BUY
2020-07-17,2020-07-17 23:59:59.999989,000017.sz,2.55,821583.947657107,881.025,SELL
2020-07-20,2020-07-20 23:59:59.999989,000002.sz,27.39,879219.0,879.219,BUY
2020-07-20,2020-07-20 23:59:59.999989,000017.sz,2.53,823010.7215170036,875.633,SELL
2020-07-21,2020-07-21 23:59:59.999989,000017.sz,2.67,810169.7567779345,909.669,SELL
2020-07-22,2020-07-22 23:59:59.999989,000002.sz,27.89,892480.0,892.48,BUY
2020-07-22,2020-07-22 23:59:59.999989,000017.sz,2.63,797566.5876821814,882.1020000000001,SELL
2020-07-23,2020-07-23 23:59:59.999989,000002.sz,27.64,884480.0,884.48,BUY
2020-07-23,2020-07-23 23:59:59.999989,000017.sz,2.64,805176.0482682964,893.9040000000001,SELL
2020-07-24,2020-07-24 23:59:59.999989,000002.sz,27.35,877935.0,877.9350000000001,BUY
2020-07-24,2020-07-24 23:59:59.999989,000017.sz,2.54,822297.3345870553,878.332,SELL
2020-07-27,2020-07-27 23:59:59.999989,000002.sz,27.27,880821.0,880.8209999999999,BUY
2020-07-27,2020-07-27 23:59:59.999989,000017.sz,2.54,822772.9258736875,878.84,SELL
2020-07-28,2020-07-28 23:59:59.999989,000002.sz,26.83,871975.0,871.9749999999999,BUY
2020-07-28,2020-07-28 23:59:59.999989,000017.sz,2.5,64918.21062529384,68.25,SELL
2020-07-29,2020-07-29 23:59:59.999989,000002.sz,26.71,865404.0,865.404,BUY
2020-07-29,2020-07-29 23:59:59.999989,000017.sz,2.65,4376475.0,4376.474999999999,BUY
2020-07-30,2020-07-30 23:59:59.999989,000002.sz,27.04,500240.0,500.24,BUY
2020-08-04,2020-08-04 23:59:59.999989,000017.sz,2.82,844025.0,898.17,SELL
2020-08-05,2020-08-05 23:59:59.999989,000017.sz,2.84,847470.0,908.232,SELL
2020-08-06,2020-08-06 23:59:59.999989,000002.sz,27.38,895326.0,895.326,BUY
2020-08-10,2020-08-10 23:59:59.999989,000002.sz,27.08,882808.0,882.808,BUY
2020-08-11,2020-08-11 23:59:59.999989,000002.sz,27.92,15521104.0,15392.296000000002,SELL
2020-08-11,2020-08-11 23:59:59.999989,000042.sz,9.46,26488.000000000004,26.488000000000007,BUY
2020-08-12,2020-08-12 23:59:59.999989,000042.sz,9.39,26488.000000000004,26.292000000000005,SELL
2020-08-13,2020-08-13 23:59:59.999989,000042.sz,9.42,4588482.0,4588.482,BUY
2020-08-19,2020-08-19 23:59:59.999989,000017.sz,2.78,873175.0,916.01,SELL
2020-09-08,2020-09-08 23:59:59.999989,000017.sz,2.65,1811805.0,1811.805,SELL
2020-09-08,2020-09-08 23:59:59.999989,000056.sz,3.56,4581364.0,4581.3640000000005,BUY
2020-09-11,2020-09-11 23:59:59.999989,000056.sz,3.43,893858.0,893.8580000000002,BUY
2020-09-23,2020-09-23 23:59:59.999989,000056.sz,3.43,907235.0,907.235,BUY
2020-09-25,2020-09-25 23:59:59.999989,000056.sz,3.39,893604.0,893.6040000000002,BUY
2020-09-29,2020-09-29 23:59:59.999989,000056.sz,3.32,887768.0,887.7679999999999,BUY
2020-09-30,2020-09-30 23:59:59.999989,000056.sz,3.29,884023.0,884.023,BUY
2020-10-09,2020-10-09 23:59:59.999989,000056.sz,3.29,881391.0,881.391,BUY
2020-10-12,2020-10-12 23:59:59.999989,000056.sz,3.4,909160.0,909.1599999999999,BUY
2020-10-14,2020-10-14 23:59:59.999989,000042.sz,9.6,4588482.0,4676.16,SELL
2020-10-14,2020-10-14 23:59:59.999989,000062.sz,15.47,2696421.0,2696.4210000000003,BUY
2020-10-15,2020-10-15 23:59:59.999989,000062.sz,14.92,895200.0,895.2,BUY
2020-10-16,2020-10-16 23:59:59.999989,000062.sz,14.89,897867.0,897.8670000000001,BUY
2020-10-19,2020-10-19 23:59:59.999989,000062.sz,14.7,899640.0,899.64,BUY
2020-10-20,2020-10-20 23:59:59.999989,000062.sz,14.34,886212.0,886.2120000000001,BUY
2020-10-21,2020-10-21 23:59:59.999989,000062.sz,14.42,896924.0,896.9240000000001,BUY
2020-10-22,2020-10-22 23:59:59.999989,000062.sz,14.25,176700.0,176.70000000000002,BUY
2020-10-27,2020-10-27 23:59:59.999989,000056.sz,3.52,852400.6172545281,871.2,SELL
2020-10-28,2020-10-28 23:59:59.999989,000062.sz,14.12,869792.0,869.7919999999999,BUY
2020-10-30,2020-10-30 23:59:59.999989,000056.sz,3.3,660.0,0.66,BUY
2020-11-11,2020-11-11 23:59:59.999989,000062.sz,13.99,8218756.0,7747.662000000001,SELL
2020-11-12,2020-11-12 23:59:59.999989,000035.sz,4.52,4334228.0,4334.227999999999,BUY
2020-11-12,2020-11-12 23:59:59.999989,000056.sz,3.31,866889.0,866.8889999999999,BUY
2020-11-13,2020-11-13 23:59:59.999989,000056.sz,3.3,866250.0,866.25,BUY
2020-12-14,2020-12-14 23:59:59.999989,000056.sz,3.28,856736.0,856.7359999999999,BUY
2020-12-25,2020-12-25 23:59:59.999989,000035.sz,4.15,794310.0000000001,794.3100000000001,BUY
2020-12-28,2020-12-28 23:59:59.999989,000035.sz,4.15,13695.000000000002,13.695000000000002,BUY
2021-01-07,2021-01-07 23:59:59.999989,000056.sz,2.98,12576537.38274547,10982.194000000001,SELL
2021-01-08,2021-01-08 23:59:59.999989,000035.sz,3.93,768315.0,768.315,BUY
2021-01-08,2021-01-08 23:59:59.999989,000062.sz,11.91,3902907.0,3902.9069999999997,BUY
2021-01-11,2021-01-11 23:59:59.999989,000035.sz,3.99,779247.0,779.2470000000001,BUY
2021-01-12,2021-01-12 23:59:59.999989,000035.sz,3.92,779296.0,779.296,BUY
2021-01-13,2021-01-13 23:59:59.999989,000035.sz,3.95,779335.0,779.335,BUY
2021-01-14,2021-01-14 23:59:59.999989,000035.sz,4.09,800413.0,800.413,BUY
2021-01-18,2021-01-18 23:59:59.999989,000035.sz,4.07,794057.0,794.057,BUY
2021-01-19,2021-01-19 23:59:59.999989,000035.sz,4.07,796092.0,796.092,BUY
2021-01-21,2021-01-21 23:59:59.999989,000035.sz,4.03,788268.0,788.268,BUY
2021-01-26,2021-01-26 23:59:59.999989,000035.sz,3.89,759717.0,759.7170000000001,BUY
2021-01-27,2021-01-27 23:59:59.999989,000035.sz,3.85,12705.0,12.705000000000002,BUY
2021-02-04,2021-02-04 23:59:59.999989,000035.sz,3.77,12199678.0,11012.547,SELL
2021-02-04,2021-02-04 23:59:59.999989,000062.sz,11.33,3902907.0,3712.841,SELL
2021-02-05,2021-02-05 23:59:59.999989,000028.sz,37.49,3674020.0,3674.02,BUY
2021-02-05,2021-02-05 23:59:59.999989,000056.sz,2.35,3646495.0,3646.4950000000003,BUY
2021-02-19,2021-02-19 23:59:59.999989,000056.sz,2.44,713930.0,741.272,SELL
2021-02-22,2021-02-22 23:59:59.999989,000028.sz,40.2,712310.0,763.8000000000001,SELL
2021-02-22,2021-02-22 23:59:59.999989,000056.sz,2.58,697715.0,766.0020000000001,SELL
2021-02-23,2021-02-23 23:59:59.999989,000028.sz,39.93,712310.0,758.67,SELL
2021-02-23,2021-02-23 23:59:59.999989,000056.sz,2.59,691135.0,761.719,SELL
2021-02-24,2021-02-24 23:59:59.999989,000056.sz,2.57,699595.0,765.0889999999999,SELL
2021-02-25,2021-02-25 23:59:59.999989,000056.sz,3.06,639200.0,832.32,SELL
2021-02-26,2021-02-26 23:59:59.999989,000056.sz,3.4,204920.0,296.48,SELL
2021-03-01,2021-03-01 23:59:59.999989,000056.sz,3.74,4233306.0,4233.3060000000005,BUY
2021-03-02,2021-03-02 23:59:59.999989,000028.sz,39.88,697314.0,741.7680000000001,SELL
2021-03-02,2021-03-02 23:59:59.999989,000056.sz,3.03,703869.0,703.869,BUY
2021-03-03,2021-03-03 23:59:59.999989,000028.sz,39.86,674820.0,717.48,SELL
2021-03-03,2021-03-03 23:59:59.999989,000056.sz,2.8,703640.0,703.64,BUY
2021-03-03,2021-03-03 23:59:59.999989,000056.sz,2.8,877460.111111111,703.64,SELL
2021-03-04,2021-03-04 23:59:59.999989,000028.sz,40.5,659824.0,712.8000000000001,SELL
2021-03-04,2021-03-04 23:59:59.999989,000056.sz,2.78,706676.0,706.676,BUY
2021-03-05,2021-03-05 23:59:59.999989,000028.sz,40.1,217442.0,232.58,SELL
2021-03-05,2021-03-05 23:59:59.999989,000056.sz,2.77,716599.0,716.5989999999999,BUY
2021-03-08,2021-03-08 23:59:59.999989,000028.sz,40.54,3575628.0,3575.628,BUY
2021-03-08,2021-03-08 23:59:59.999989,000056.sz,2.77,712998.0,712.9979999999999,BUY
2021-03-09,2021-03-09 23:59:59.999989,000056.sz,2.71,703787.0,703.7869999999999,BUY
2021-03-10,2021-03-10 23:59:59.999989,000056.sz,2.65,693770.0,693.77,BUY
2021-03-11,2021-03-11 23:59:59.999989,000028.sz,39.26,687050.0,687.05,BUY
2021-03-11,2021-03-11 23:59:59.999989,000056.sz,2.58,681894.0,681.894,BUY
2021-03-12,2021-03-12 23:59:59.999989,000056.sz,2.65,697215.0,697.215,BUY
2021-03-15,2021-03-15 23:59:59.999989,000056.sz,2.65,695625.0,695.625,BUY
2021-04-09,2021-04-09 23:59:59.999989,000028.sz,42.4,4262678.0,4481.68,SELL
2021-04-09,2021-04-09 23:59:59.999989,000039.sz,16.1,635950.0,635.95,BUY
2021-04-09,2021-04-09 23:59:59.999989,000042.sz,8.76,638604.0,638.604,BUY
2021-04-09,2021-04-09 23:59:59.999989,000056.sz,3.31,10371918.888888888,11405.929,SELL
2021-04-12,2021-04-12 23:59:59.999989,000039.sz,17.18,635950.0,678.61,SELL
2021-04-12,2021-04-12 23:59:59.999989,000042.sz,8.88,638604.0,647.3520000000001,SELL
2021-04-13,2021-04-13 23:59:59.999989,000039.sz,16.51,4124198.0000000005,4124.198,BUY
2021-04-13,2021-04-13 23:59:59.999989,000042.sz,8.78,4139769.9999999995,4139.7699999999995,BUY
2021-04-21,2021-04-21 23:59:59.999989,000039.sz,15.9,822030.0,822.0300000000001,BUY
2021-04-26,2021-04-26 23:59:59.999989,000039.sz,15.81,820539.0,820.539,BUY
2021-04-27,2021-04-27 23:59:59.999989,000039.sz,15.65,805975.0,805.975,BUY
2021-04-29,2021-04-29 23:59:59.999989,000039.sz,15.6,809640.0,809.64,BUY
2021-05-06,2021-05-06 23:59:59.999989,000042.sz,8.49,819285.0,819.285,BUY
2021-05-10,2021-05-10 23:59:59.999989,000042.sz,8.46,827388.0000000001,827.388,BUY
2021-05-11,2021-05-11 23:59:59.999989,000039.sz,17.05,795125.2066549913,838.8600000000001,SELL
2021-05-11,2021-05-11 23:59:59.999989,000042.sz,8.42,837790.0,837.79,BUY
2021-05-12,2021-05-12 23:59:59.999989,000039.sz,16.45,6587256.793345009,6705.02,SELL
2021-05-12,2021-05-12 23:59:59.999989,000042.sz,8.48,6624232.999999999,6489.744000000001,SELL
2021-05-12,2021-05-12 23:59:59.999989,000049.sz,46.57,3376325.0,3376.325,BUY
2021-05-13,2021-05-13 23:59:59.999989,000001.sz,23.52,4108944.0,4108.944,BUY
2021-05-14,2021-05-14 23:59:59.999989,000049.sz,42.14,804874.0,804.874,BUY
2021-05-17,2021-05-17 23:59:59.999989,000049.sz,43.2,807840.0,807.84,BUY
2021-05-18,2021-05-18 23:59:59.999989,000049.sz,43.54,818552.0,818.552,BUY
2021-05-19,2021-05-19 23:59:59.999989,000049.sz,43.16,815723.9999999999,815.724,BUY
2021-05-21,2021-05-21 23:59:59.999989,000049.sz,43.55,823095.0,823.095,BUY
2021-05-24,2021-05-24 23:59:59.999989,000049.sz,41.63,795133.0,795.1330000000002,BUY
2021-05-25,2021-05-25 23:59:59.999989,000049.sz,41.85,803520.0,803.52,BUY
2021-05-26,2021-05-26 23:59:59.999989,000049.sz,42.18,814074.0,814.0740000000001,BUY
2021-05-27,2021-05-27 23:59:59.999989,000001.sz,24.91,773808.0,819.539,SELL
2021-05-27,2021-05-27 23:59:59.999989,000049.sz,42.3,820620.0,820.62,BUY
2021-05-28,2021-05-28 23:59:59.999989,000001.sz,24.68,780864.0,819.3760000000001,SELL
2021-06-04,2021-06-04 23:59:59.999989,000049.sz,42.25,811200.0,811.1999999999999,BUY
2021-06-09,2021-06-09 23:59:59.999989,000001.sz,24.43,2554272.0,2653.098,SELL
2021-06-09,2021-06-09 23:59:59.999989,000002.sz,26.06,2579940.0,2579.94,BUY
2021-06-16,2021-06-16 23:59:59.999989,000002.sz,24.75,848925.0,848.9250000000001,BUY
2021-06-21,2021-06-21 23:59:59.999989,000002.sz,24.5,815850.0,815.8499999999999,BUY
2021-06-22,2021-06-22 23:59:59.999989,000002.sz,24.3,811620.0,811.62,BUY
2021-06-23,2021-06-23 23:59:59.999989,000002.sz,24.25,169750.0,169.75,BUY
2021-06-25,2021-06-25 23:59:59.999989,000049.sz,46.33,807992.0353477765,857.105,SELL
2021-06-29,2021-06-29 23:59:59.999989,000002.sz,24.1,850730.0,850.7300000000001,BUY
2021-06-30,2021-06-30 23:59:59.999989,000002.sz,23.82,4764.0,4.764,BUY
2021-07-01,2021-07-01 23:59:59.999989,000049.sz,45.57,807992.0353477765,843.045,SELL
2021-07-05,2021-07-05 23:59:59.999989,000002.sz,24.06,825258.0,825.258,BUY
2021-07-06,2021-07-06 23:59:59.999989,000002.sz,23.9,14340.0,14.339999999999998,BUY
2021-07-06,2021-07-06 23:59:59.999989,000049.sz,46.5,799256.9863169898,850.95,SELL
2021-07-08,2021-07-08 23:59:59.999989,000049.sz,48.29,794889.4618015963,878.8779999999999,SELL
2021-07-09,2021-07-09 23:59:59.999989,000002.sz,23.83,869794.9999999999,869.795,BUY
2021-07-09,2021-07-09 23:59:59.999989,000049.sz,47.8,790521.9372862029,865.1800000000001,SELL
2021-07-12,2021-07-12 23:59:59.999989,000002.sz,24.29,910875.0,910.875,BUY
2021-07-12,2021-07-12 23:59:59.999989,000049.sz,51.33,768684.314709236,903.408,SELL
2021-07-13,2021-07-13 23:59:59.999989,000002.sz,23.84,898768.0,898.768,BUY
2021-07-13,2021-07-13 23:59:59.999989,000049.sz,51.49,759949.2656784493,895.9260000000002,SELL
2021-07-14,2021-07-14 23:59:59.999989,000002.sz,23.81,909542.0,909.542,BUY
2021-07-14,2021-07-14 23:59:59.999989,000049.sz,51.5,746846.6921322691,880.6500000000001,SELL
2021-07-15,2021-07-15 23:59:59.999989,000002.sz,23.21,863412.0,863.4120000000001,BUY
2021-07-15,2021-07-15 23:59:59.999989,000049.sz,46.99,790521.9372862029,850.5190000000001,SELL
2021-07-16,2021-07-16 23:59:59.999989,000002.sz,23.4,861120.0,861.12,BUY
2021-07-16,2021-07-16 23:59:59.999989,000049.sz,46.3,803624.5108323831,851.9200000000001,SELL
2021-07-19,2021-07-19 23:59:59.999989,000049.sz,45.8,821094.6088939566,861.04,SELL
2021-07-20,2021-07-20 23:59:59.999989,000002.sz,23.3,852780.0,852.7800000000001,BUY
2021-07-21,2021-07-21 23:59:59.999989,000002.sz,23.0,846400.0,846.4000000000001,BUY
2021-07-21,2021-07-21 23:59:59.999989,000049.sz,45.92,807992.0353477765,849.52,SELL
2021-07-22,2021-07-22 23:59:59.999989,000002.sz,22.71,840270.0,840.27,BUY
2021-07-22,2021-07-22 23:59:59.999989,000049.sz,44.0,790521.9372862029,796.4000000000001,SELL
2021-07-23,2021-07-23 23:59:59.999989,000002.sz,23.15,849605.0,849.605,BUY
2021-07-26,2021-07-26 23:59:59.999989,000002.sz,22.8,754680.0,754.6800000000001,BUY
2021-07-27,2021-07-27 23:59:59.999989,000002.sz,21.3,8520.0,8.520000000000001,BUY
2021-08-05,2021-08-05 23:59:59.999989,000001.sz,17.7,1770.0,1.77,BUY
2021-08-05,2021-08-05 23:59:59.999989,000049.sz,42.0,1201069.2417331813,1155.0,SELL
2021-08-06,2021-08-06 23:59:59.999989,000001.sz,17.55,1770.0,1.7550000000000001,SELL
2021-08-06,2021-08-06 23:59:59.999989,000002.sz,20.73,762864.0,762.8640000000001,BUY
2021-08-10,2021-08-10 23:59:59.999989,000001.sz,19.09,391345.0,391.34499999999997,BUY
2021-08-11,2021-08-11 23:59:59.999989,000001.sz,19.99,391345.0,409.79499999999996,SELL
2021-08-12,2021-08-12 23:59:59.999989,000001.sz,19.79,407674.0,407.67400000000004,BUY
2021-08-13,2021-08-13 23:59:59.999989,000001.sz,19.78,407674.0,407.4680000000001,SELL
2021-08-17,2021-08-17 23:59:59.999989,000001.sz,19.85,404940.0,404.94000000000005,BUY
2021-08-18,2021-08-18 23:59:59.999989,000001.sz,19.67,404940.0,401.2680000000001,SELL
2021-08-18,2021-08-18 23:59:59.999989,000002.sz,23.2,2320.0,2.32,BUY
2021-08-19,2021-08-19 23:59:59.999989,000001.sz,20.48,397312.0,397.31200000000007,BUY
2021-08-20,2021-08-20 23:59:59.999989,000001.sz,19.97,397312.0,387.418,SELL
2021-08-24,2021-08-24 23:59:59.999989,000001.sz,19.35,390870.0,390.87,BUY
2021-08-25,2021-08-25 23:59:59.999989,000001.sz,19.42,390870.0,392.28400000000005,SELL
2021-09-06,2021-09-06 23:59:59.999989,000001.sz,17.93,389081.0,389.08099999999996,BUY
2021-09-07,2021-09-07 23:59:59.999989,000001.sz,18.6,389081.0,403.62,SELL
2021-09-07,2021-09-07 23:59:59.999989,000002.sz,20.68,2068.0,2.068,BUY
2021-09-08,2021-09-08 23:59:59.999989,000001.sz,19.24,402115.99999999994,402.116,BUY
2021-09-09,2021-09-09 23:59:59.999989,000001.sz,19.11,402115.99999999994,399.399,SELL
2021-09-10,2021-09-10 23:59:59.999989,000001.sz,18.89,396690.0,396.69,BUY
2021-09-13,2021-09-13 23:59:59.999989,000001.sz,20.36,396690.0,427.56,SELL
2021-09-13,2021-09-13 23:59:59.999989,000002.sz,20.29,2029.0,2.029,BUY
2021-09-14,2021-09-14 23:59:59.999989,000001.sz,20.18,425798.0,425.798,BUY
2021-09-15,2021-09-15 23:59:59.999989,000001.sz,19.31,425798.0,407.441,SELL
2021-09-16,2021-09-16 23:59:59.999989,000001.sz,19.3,403370.0,403.37000000000006,BUY
2021-09-17,2021-09-17 23:59:59.999989,000001.sz,18.9,403370.0,395.01,SELL
2021-09-17,2021-09-17 23:59:59.999989,000002.sz,19.05,17156225.0,13696.95,SELL
2021-09-22,2021-09-22 23:59:59.999989,000001.sz,17.87,3395300.0,3395.3,BUY
2021-09-22,2021-09-22 23:59:59.999989,000002.sz,18.9,3488939.9999999995,3488.9399999999996,BUY
2021-09-23,2021-09-23 23:59:59.999989,000002.sz,19.9,672840.0,708.4399999999999,SELL
2021-09-24,2021-09-24 23:59:59.999989,000002.sz,20.4,657720.0,709.9200000000001,SELL
2021-09-27,2021-09-27 23:59:59.999989,000002.sz,20.15,661500.0,705.25,SELL
2021-09-29,2021-09-29 23:59:59.999989,000002.sz,21.3,644490.0,726.33,SELL
2021-09-30,2021-09-30 23:59:59.999989,000002.sz,21.45,644490.0,731.445,SELL
2021-10-08,2021-10-08 23:59:59.999989,000002.sz,21.48,207899.99999999997,236.28,SELL
2021-10-11,2021-10-11 23:59:59.999989,000001.sz,19.0,3395300.0,3610.0,SELL
2021-10-11,2021-10-11 23:59:59.999989,000049.sz,32.5,3643250.0,3643.2500000000005,BUY
2021-10-11,2021-10-11 23:59:59.999989,000062.sz,14.42,3636724.0,3636.724,BUY
2021-10-20,2021-10-20 23:59:59.999989,000049.sz,35.47,689000.0,751.9639999999999,SELL
2021-10-21,2021-10-21 23:59:59.999989,000049.sz,36.34,682500.0,763.1400000000001,SELL
2021-10-22,2021-10-22 23:59:59.999989,000049.sz,40.44,633750.0,788.5799999999999,SELL
2021-10-25,2021-10-25 23:59:59.999989,000049.sz,39.39,640250.0,775.983,SELL
2021-10-26,2021-10-26 23:59:59.999989,000049.sz,44.0,588250.0,796.4000000000001,SELL
2021-10-27,2021-10-27 23:59:59.999989,000049.sz,43.49,409500.0,547.974,SELL
