datetime,毛收益,净收益,现金,总市值
2021-07-13,3.100000000000165,0.9197000000001649,90184.72910000014,1201791.0291000002
2021-07-13,0.6000000000000227,-1.5249999999999773,90184.72910000014,1201791.0291000002
2021-07-13,3.8000000000000966,1.749200000000097,90184.72910000014,1201791.0291000002
2021-07-13,21.500000000000057,19.321500000000057,90184.72910000014,1201791.0291000002
2021-07-13,16.099999999999994,13.979899999999994,90184.72910000014,1201791.0291000002
2021-07-13,3.900000000000148,1.6839000000001478,90184.72910000014,1201791.0291000002
2021-07-13,0.9999999999999432,-1.2434000000000571,90184.72910000014,1201791.0291000002
2021-07-15,3819.5999999999985,3702.0683999999987,438.0986000001284,1209296.3986
2021-07-16,185.69999999999993,176.97569999999993,87071.87810000016,1205496.9781000002
2021-07-16,-16.800000000000068,-24.965600000000066,87071.87810000016,1205496.9781000002
2021-07-16,16.800000000000068,7.456000000000067,87071.87810000016,1205496.9781000002
2021-07-16,42.800000000000296,34.14920000000029,87071.87810000016,1205496.9781000002
2021-07-16,48.99999999999977,40.53099999999977,87071.87810000016,1205496.9781000002
2021-07-16,-141.60000000000082,-151.4192000000008,87071.87810000016,1205496.9781000002
2021-07-16,165.0,156.555,87071.87810000016,1205496.9781000002
2021-07-16,-23.600000000000136,-32.16920000000014,87071.87810000016,1205496.9781000002
2021-07-16,-20.400000000000205,-29.051600000000207,87071.87810000016,1205496.9781000002
2021-07-16,-183.60000000000014,-192.30360000000013,87071.87810000016,1205496.9781000002
2021-07-16,-171.30000000000024,-179.52870000000024,87071.87810000016,1205496.9781000002
2021-07-16,-378.79999999999995,-386.79879999999997,87071.87810000016,1205496.9781000002
2021-07-20,6.000000000000227,-2.353999999999772,10596.007600000154,1207721.2076
2021-07-21,4465.300000000003,4352.4855000000025,392.867300000149,1209856.4673000004
2021-07-21,-44.000000000000625,-68.15820000000062,392.867300000149,1209856.4673000004
2021-07-21,-14.2999999999995,-36.598099999999505,392.867300000149,1209856.4673000004
2021-07-21,-18.999999999999773,-42.32099999999978,392.867300000149,1209856.4673000004
2021-07-21,-20.999999999999375,-42.80099999999938,392.867300000149,1209856.4673000004
2021-07-21,200.0,183.56,392.867300000149,1209856.4673000004
2021-07-21,8.000000000000114,-0.3519999999998866,392.867300000149,1209856.4673000004
2021-07-22,-19.19999999999959,-38.54879999999959,100127.03330000017,1211366.6333000003
2021-07-22,186.19999999999976,165.29379999999975,100127.03330000017,1211366.6333000003
2021-07-22,7.1999999999998465,-12.083400000000154,100127.03330000017,1211366.6333000003
2021-07-22,23.40000000000046,3.956400000000464,100127.03330000017,1211366.6333000003
2021-07-22,600.8000000000004,581.9592000000005,100127.03330000017,1211366.6333000003
2021-07-22,191.10000000000127,172.09990000000127,100127.03330000017,1211366.6333000003
2021-07-22,20.0,4.899999999999999,100127.03330000017,1211366.6333000003
2021-07-23,6798.700000000003,6672.406500000003,14974.68240000017,1223914.0824000002
2021-07-28,-3.5000000000000853,-5.535500000000085,39631.63070000017,1170494.3307
2021-07-28,-8.199999999999932,-10.581799999999932,39631.63070000017,1170494.3307
2021-07-28,-16.299999999999955,-18.453699999999955,39631.63070000017,1170494.3307
2021-07-28,-0.9999999999999432,-3.088999999999943,39631.63070000017,1170494.3307
2021-07-28,-12.000000000000028,-14.40200000000003,39631.63070000017,1170494.3307
2021-07-28,29.599999999999937,27.463599999999936,39631.63070000017,1170494.3307
2021-07-28,1.8999999999998352,-0.24210000000016496,39631.63070000017,1170494.3307
2021-07-28,-85.0,-87.821,39631.63070000017,1170494.3307
2021-07-28,-28.700000000000045,-31.327300000000044,39631.63070000017,1170494.3307
2021-07-28,-18.299999999999983,-20.458299999999983,39631.63070000017,1170494.3307
2021-07-28,-9.699999999999989,-11.759699999999988,39631.63070000017,1170494.3307
2021-07-28,-17.20000000000013,-19.74320000000013,39631.63070000017,1170494.3307
2021-07-28,-22.80000000000001,-25.08720000000001,39631.63070000017,1170494.3307
2021-07-28,-29.300000000000068,-32.451900000000066,39631.63070000017,1170494.3307
2021-07-28,-5.19999999999996,-7.25479999999996,39631.63070000017,1170494.3307
2021-08-03,7.89999999999992,5.850299999999921,44775.87440000019,1204136.0744
2021-08-03,15.300000000000011,12.944700000000012,44775.87440000019,1204136.0744
2021-08-03,-4.299999999999926,-6.492699999999926,44775.87440000019,1204136.0744
2021-08-03,0.0,-2.091,44775.87440000019,1204136.0744
2021-08-03,10.0,7.604,44775.87440000019,1204136.0744
2021-08-03,33.49999999999994,31.255899999999944,44775.87440000019,1204136.0744
2021-08-03,1.8999999999999773,-0.23990000000002265,44775.87440000019,1204136.0744
2021-08-03,26.899999999999835,24.339099999999835,44775.87440000019,1204136.0744
2021-08-03,7.100000000000222,4.953100000000221,44775.87440000019,1204136.0744
2021-08-03,2.2999999999998977,0.25309999999989774,44775.87440000019,1204136.0744
2021-08-03,110.69999999999993,108.01869999999994,44775.87440000019,1204136.0744
2021-08-03,-1.1999999999999034,-3.504999999999903,44775.87440000019,1204136.0744
2021-08-03,-0.10000000000005116,-2.167900000000051,44775.87440000019,1204136.0744
2021-08-03,1.8000000000000682,-0.3061999999999321,44775.87440000019,1204136.0744
2021-08-03,1.2000000000000455,-0.7781999999999545,44775.87440000019,1204136.0744
